counts,emotion,percent
3,drain,0.00021665342673503286
3,ahhh,0.00021665342673503286
3,lowkey,0.00021665342673503286
3,uspet,0.00021665342673503286
3,stalker,0.00021665342673503286
3,clueless,0.00021665342673503286
3,desper,0.00021665342673503286
3,fwe,0.00021665342673503286
3,finr,0.00021665342673503286
3,watch,0.00021665342673503286
3,infuri,0.00021665342673503286
3,beard,0.00021665342673503286
3,bang,0.00021665342673503286
3,power,0.00021665342673503286
3,inquisit,0.00021665342673503286
3,discomfort,0.00021665342673503286
3,unexcit,0.00021665342673503286
3,pensiv,0.00021665342673503286
3,talk,0.00021665342673503286
3,listen,0.00021665342673503286
3,boy,0.00021665342673503286
3,pink,0.00021665342673503286
3,hype,0.00021665342673503286
3,exist,0.00021665342673503286
3,done,0.00021665342673503286
3,argu,0.00021665342673503286
3,attent,0.00021665342673503286
3,embarass,0.00021665342673503286
3,whi,0.00021665342673503286
3,know,0.00021665342673503286
3,okay,0.00021665342673503286
3,dissaponit,0.00021665342673503286
3,sullen,0.00021665342673503286
3,winc,0.00021665342673503286
3,offend,0.00021665342673503286
3,express,0.00021665342673503286
3,look,0.00021665342673503286
3,friendli,0.00021665342673503286
3,disagr,0.00021665342673503286
3,nice,0.00021665342673503286
3,drunk,0.00021665342673503286
3,mystevi,0.00021665342673503286
2,spunki,0.00014443561782335524
2,yuk,0.00014443561782335524
2,judgi,0.00014443561782335524
2,orang,0.00014443561782335524
2,eye,0.00014443561782335524
2,fat,0.00014443561782335524
2,flirt,0.00014443561782335524
2,struggl,0.00014443561782335524
2,doubt,0.00014443561782335524
2,eyebrow,0.00014443561782335524
2,exict,0.00014443561782335524
2,defeat,0.00014443561782335524
2,face,0.00014443561782335524
2,lip,0.00014443561782335524
2,seren,0.00014443561782335524
2,gutwrench,0.00014443561782335524
2,hesit,0.00014443561782335524
2,weari,0.00014443561782335524
2,fixat,0.00014443561782335524
2,gloom,0.00014443561782335524
2,dispair,0.00014443561782335524
2,disori,0.00014443561782335524
2,dissatisfi,0.00014443561782335524
2,ear,0.00014443561782335524
2,pictur,0.00014443561782335524
2,annouy,0.00014443561782335524
2,condus,0.00014443561782335524
2,strong,0.00014443561782335524
2,naiv,0.00014443561782335524
2,mean,0.00014443561782335524
2,empti,0.00014443561782335524
2,takenback,0.00014443561782335524
2,discourag,0.00014443561782335524
2,mustach,0.00014443561782335524
2,open,0.00014443561782335524
2,homeless,0.00014443561782335524
2,contempt,0.00014443561782335524
2,man,0.00014443561782335524
2,cheeki,0.00014443561782335524
2,green,0.00014443561782335524
2,boringli,0.00014443561782335524
2,worreid,0.00014443561782335524
2,black,0.00014443561782335524
2,heal,0.00014443561782335524
2,pain,0.00014443561782335524
2,empathi,0.00014443561782335524
2,carefre,0.00014443561782335524
2,creppi,0.00014443561782335524
2,enthral,0.00014443561782335524
2,groovi,0.00014443561782335524
2,witless,0.00014443561782335524
2,empathet,0.00014443561782335524
2,uneasi,0.00014443561782335524
2,selfi,0.00014443561782335524
2,serou,0.00014443561782335524
2,worrisom,0.00014443561782335524
2,escap,0.00014443561782335524
2,poor,0.00014443561782335524
2,temper,0.00014443561782335524
2,contentt,0.00014443561782335524
2,traumat,0.00014443561782335524
2,wfe,0.00014443561782335524
2,fwef,0.00014443561782335524
2,wtf,0.00014443561782335524
2,high,0.00014443561782335524
2,woe,0.00014443561782335524
2,werid,0.00014443561782335524
2,interst,0.00014443561782335524
2,chaotic,0.00014443561782335524
2,wit,0.00014443561782335524
2,exhaust,0.00014443561782335524
2,flabbergast,0.00014443561782335524
2,apal,0.00014443561782335524
2,discern,0.00014443561782335524
2,gentl,0.00014443561782335524
2,disa,0.00014443561782335524
2,sa,0.00014443561782335524
2,angsti,0.00014443561782335524
2,piti,0.00014443561782335524
2,understand,0.00014443561782335524
2,rebelli,0.00014443561782335524
2,joyou,0.00014443561782335524
2,analyt,0.00014443561782335524
2,arrog,0.00014443561782335524
2,suspris,0.00014443561782335524
2,ooh,0.00014443561782335524
2,eww,0.00014443561782335524
2,sdf,0.00014443561782335524
2,tens,0.00014443561782335524
2,giggl,0.00014443561782335524
2,oppos,0.00014443561782335524
2,judgment,0.00014443561782335524
2,confsu,0.00014443561782335524
2,tier,0.00014443561782335524
2,shcoke,0.00014443561782335524
2,harsh,0.00014443561782335524
2,pouti,0.00014443561782335524
2,unfaz,0.00014443561782335524
2,arrest,0.00014443561782335524
2,profession,0.00014443561782335524
2,wise,0.00014443561782335524
2,squinti,0.00014443561782335524
2,subtl,0.00014443561782335524
2,repuls,0.00014443561782335524
2,ick,0.00014443561782335524
2,youth,0.00014443561782335524
2,blurri,0.00014443561782335524
2,yellow,0.00014443561782335524
2,ooooooo,0.00014443561782335524
2,tooth,0.00014443561782335524
2,furrow,0.00014443561782335524
2,contetn,0.00014443561782335524
2,feroci,0.00014443561782335524
2,realli,0.00014443561782335524
2,guilt,0.00014443561782335524
2,punish,0.00014443561782335524
