happi,sad,anger,confus,shock,surpris,upset,mad,disgust,scare,none,excit,silli,content,annoy,calm,goofi,seriou,unhappi,bore,worri,funni,unpleas,supris,smile,cri,uncomfort,frustrat,disappoint,concern,interest,focus,intrigu,blank,play,tire,stare,curiou,pleas,bad,regret,cute,confid,indiffer,chill,crazi,guilti,pose,displeas,hate,hurt,distraught,weird,dislik,ugli,normal,fear,disbelief,afraid,depress,teeth,joy,gross,distress,quirki,lost,shook,kid,cool,frustur,young,strang,question,sassi,uninterest,tear,anxiou,proud,thrill,nervou,amaz,piss,judgement,cheer,scream,sour,dissapoint,unamus,fun,smug,bewild,bother,neutral,smirk,intens,yell,daze,comfort,creepi,grin,terrifi,amus,passion,frighten,what,hungri,irrit,squint,startl,freak,emotionless,critic,babi,apathet,shout,determin,joke,stress,suspici,eager,furiou,wow,stern,perplex,mischevi,stubborn,foolish,old,collect,pout,white,passiv,unfamiliar,mischiev,pretti,satisfi,laugh,helpless,baffl,uncertain,think,judg,sli,scari,anticip,fake,enthusiast,grumpi,smiley,naughti,blond,discont,horrifi,puzzl,unawar,unpleasnat,concentr,cranki,emot,relax,speechless,unimpress,well,devast,remors,humor,loss,heartbroken,distract,scard,surpis,frown,unfocus,analyz,love,unphas,mock,stun,tantrum,sob,wrinkl,unsur,peac,dirti,overwhelm,good,mourn,apprehens,intruig,stop,eat,sacr,moustach,glass,care,awe,exit,aggress,loud,teas,natur,apathi,energet,intimid,disinterest,glad,elat,forc,social,embarrass,cring,unboth,hair,lone,scold,kiss,caught,girl,child,dizzi,hope,deject,blue,teaful,despair,fierc,great,mellow,panic,mischievi,adult,laughter,distast,desper,fruster,fine,forehead,watch,averag,shini,craze,sorri,hopeless,genuin,innoc,purs,betray,smell,reject,pleasant,disturb,process,bitter,cold,noth,su,speak,argument,shi,needi,monoton,convers,talk,intox,off-guard,exist,drain,rage,arrog,eye,boy,whi,drunk,unconfort,finr,power,winc,hype,uspet,attent,infuri,listen,dissaponit,sullen,enjoy,look,eyebrow,argu,beard,ear,nice,unexcit,discomfort,know,clueless,disagr,ahhh,deviou,offend,pensiv,lowkey,embarass,mystevi,repuls,friendli,fwe,stalker,taken-aback,pictur,bang,express,uneasi,inquisit,done,pink,wit,wfe,disa,sick,chaotic,flabbergast,flirt,yuk,discourag,tens,apal,traumat,worrisom,contempt,giggl,interst,homeless,werid,rebelli,man,sa,conflict,fwef,face,annouy,joyou,wink,understand,analyt,black,desir,like,struggl,gloom,disapprov,piti,woe,heal,fat,green,gentl,discern,enthral,lip,orang,angsti,creppi,condus,contentt,high,worreid,blurri,yellow,doubt,defeat,exict,wonder,boringli,tooth,judgi,spunki,youth,feroci,punish,unfaz,pouti,strong,harsh,contetn,dispair,shcoke,open,profession,guilt,hesit,serou,terror,fixat,troubl,subtl,exhaust,ick,taken-back,weari,mean,mustach,squinti,gutwrench,oppos,selfi,seren,judgment,wise,arrest,naiv,pain,furrow,escap,suspris,confsu,temper,dissatisfi,resent,witless,sorrow,poor,stair,empathet,wtf,groovi,disori,empti,cheeki,ooh,empathi,tier,eww,carefre,sdf,hurri,secret,rush,deer,stupend,hide,livid,malici,unertain,check,jealou,model,dastardli,disgruntl,demand,slick,frustat,friendship,detail,exagger,danger,unsaf,grimac,direct,activ,gossip,thirsti,suspivi,examin,beg,cluless,plead,cofus,smize,smirki,celebr,intreg,flirtati,stand,deni,fruser,stren,awkward,stuborn,alarm,grit,funnni,mischev,mysteri,overjoy,need,want,dishevl,grouchi,yeah,still,stuckup,sleepi,learn,peek,show,disaprov,helpess,heart-broken,read,cakn,disguis,astonish,despis,peopl,shaken,ridicul,sympathet,blind,arous,readi,contentq,upsrt,worriw,jolli,secreci,dumbfound,untroubl,busi,warm,celebratori,enrag,tuff,meme,gangster,flaunt,frsutur,unhealthi,uncomfortbl,uncomofort,unc9mfprtabl,unemot,patient,bubbl,disengag,engag,distant,critric,odd,hey,focu,trivial,sojcwofijw,goof,tongu,close,freckl,frustsrat,giggli,hat,uncomkfort,uncomfor,bor8ng,uncomfory,uncomfortanl,anixi,strucken,anim,scheme,elderli,crunch,itnerest,frustrt,lovabl,conten,playfil,confusd,groggi,confound,dismay,beauti,sillyb,digust,rattl,nerbou,smilen,opinion,frustru,option,sneaki,hyper,littl,guiltili,helplesss,dork,react,disintegr,funki,relat,gunni,realli,skock,thought,soulless,mouth,queri,unsettl,discuss,red,lie,makeup,annnoy,gasp,milld,plot,yike,sasd,blah,serioud,sweet,disconnect,annoyd,self-sens,melancholi,stoic,straight,laugher,real,whatev,kfnsl,lmao,b]],hodijf,inform,nso,uniinterest,kedf,iojsdgh,dissappoint,"""okay?""","""ooooooo""","""really?""",parti,whyyyyi,facad,oof,reveng,vengeanc,ooooooo,tast,delici,fashionista,"""wooowwww""",uhhh,whine,injur,ouch,prank,challeng,malcont,sdlkf,wick,knowledg,whatttt?,okay,dissport,susouir,oohhh,hyoe,eixt,dissaposnitd,dissapinit,haoppi,ohhh,judgey,previ,slay,entertain,damm,selli,gooffi,agneri,outropect,souou,smilel,ewww,grrrrr,grimmic,what???,uptight,winey,nkng,karen,side-ey,"""okay??""",suffer,overwork,reproach,exasper,boast,impos,spite,ha?,nonono,makup,teacher,handsom,woman,mo?,what?,dilik,linier,lash,ah?,glow,noen,resignedli,stupid,cruel,hockey,madddd,foggi,scd,grmpi,cryimg,manipul,suspic,2000',miser,girlboss,peev,observ,fascin,mugshot,unregret,comfot,disagre,act,sarcast,put-off,unsatisfi,beaten,stimulu,overexagger,pretend,phrase,confront,wordless,bug,drink,esthet,bold,snarki,impati,contempl,naggi,pushi,scorn,consfus,agit,vibe,uncertainti,horror,dramat,prepar,frigten,dsf,ffw,q2r,wfea,ooo,shco,erg,olii,aefeaf,gsgr,efwfwefew,grsgsd,wef,dsg,gfdgfggdfg,drgdf,fdg,efwfd,grw,esfd,mos4,adam,csvd,wew,efwf,pso,certainti,crt,suprirs,unammus,creanki,okkkk,doll,unwant,unordinari,puffi,dark,ador,moment,display,scrunch,enhanc,wound,spoil,tough,sweat,light,exager,hstew,cslm,sngri,unfamiy,unint,nar,miss,claim,unconsci,confusionm,oop,da,stone,admir,extravag,rebel,fright,upsey,giddi,author,cocki,ecstat,accomplish,uncontrol,candid,neg,complic,jou,even,bewilder,jovial,timid,anxieti,meek,report,childish,smrik,berat,search,detach,outrag,straightfac,unthril,disintrigu,gaze,jail,sinist,45earwhgzhxcdsrhg,sun,scre,mexico,dope,grammi,tong,innoci,sda,mexian,dai,olil,nani,admit,obama,toothless,women,oil,unthough,gratitud,optimist,pyscho,unknow,toung,tour,anrgi,sexi,moodi,broken,schock,photo_id,ethnicity,sex,age,label,url
0.014084507042253521,0.0,0.014084507042253521,0.04225352112676056,0.014084507042253521,0.014084507042253521,0.014084507042253521,0.07042253521126761,0.0,0.0,0.028169014084507043,0.014084507042253521,0.056338028169014086,0.0,0.014084507042253521,0.04225352112676056,0.0,0.04225352112676056,0.014084507042253521,0.0,0.0,0.0,0.014084507042253521,0.014084507042253521,0.0,0.0,0.014084507042253521,0.028169014084507043,0.0,0.014084507042253521,0.0,0.04225352112676056,0.028169014084507043,0.014084507042253521,0.014084507042253521,0.0,0.014084507042253521,0.0,0.0,0.0,0.0,0.0,0.014084507042253521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014084507042253521,0.0,0.0,0.014084507042253521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014084507042253521,0.0,0.0,0.0,0.0,0.014084507042253521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014084507042253521,0.0,0.0,0.0,0.0,0.014084507042253521,0.0,0.0,0.014084507042253521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014084507042253521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014084507042253521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014084507042253521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014084507042253521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014084507042253521,0.0,0.0,0.0,0.014084507042253521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014084507042253521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014084507042253521,0.014084507042253521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014084507042253521,0.014084507042253521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Q2.1_1,bipoc,female,adult,anger,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_bJXdODAZHOaG0rI
0.012987012987012988,0.0,0.012987012987012988,0.012987012987012988,0.0,0.0,0.11688311688311688,0.14285714285714285,0.0,0.0,0.0,0.012987012987012988,0.0,0.0,0.012987012987012988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05194805194805195,0.0,0.0,0.0,0.012987012987012988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012987012987012988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012987012987012988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012987012987012988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025974025974025976,0.0,0.0,0.0,0.0,0.0,0.0,0.012987012987012988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025974025974025976,0.0,0.0,0.0,0.0,0.0,0.012987012987012988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025974025974025976,0.0,0.0,0.0,0.012987012987012988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012987012987012988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012987012987012988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012987012987012988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012987012987012988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012987012987012988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012987012987012988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012987012987012988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012987012987012988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012987012987012988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Q3.1_1,bipoc,female,child,anger,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_37SAhyROGBWVpVs
